date,jobcountry,indeed_job_postings_index,display_name
2023-08-01,DE,175.69064516129032,Construction
2023-09-01,DE,176.42299999999997,Construction
2023-10-01,DE,183.86451612903227,Construction
2023-11-01,DE,170.79466666666667,Construction
2023-12-01,DE,167.21129032258065,Construction
2024-01-01,DE,170.10838709677418,Construction
2024-02-01,DE,159.12241379310345,Construction
2024-03-01,DE,156.4974193548387,Construction
2024-04-01,DE,155.39233333333334,Construction
2024-05-01,DE,146.62129032258065,Construction
2024-06-01,DE,143.39800000000002,Construction
2024-07-01,DE,144.5167741935484,Construction
2024-08-01,DE,144.52387096774194,Construction
2024-09-01,DE,145.17149999999998,Construction
2020-02-01,DE,102.19000000000001,Customer Service
2020-03-01,DE,101.51290322580645,Customer Service
2020-04-01,DE,77.791,Customer Service
2020-05-01,DE,70.56935483870969,Customer Service
2020-06-01,DE,73.91000000000001,Customer Service
2020-07-01,DE,79.06354838709677,Customer Service
2020-08-01,DE,84.84258064516129,Customer Service
2020-09-01,DE,81.74600000000001,Customer Service
2020-10-01,DE,85.8474193548387,Customer Service
2020-11-01,DE,88.07533333333335,Customer Service
2020-12-01,DE,88.49774193548386,Customer Service
2021-01-01,DE,91.29967741935484,Customer Service
2021-02-01,DE,93.77035714285715,Customer Service
2021-03-01,DE,95.56870967741936,Customer Service
2021-04-01,DE,98.98366666666668,Customer Service
2021-05-01,DE,111.55290322580645,Customer Service
2021-06-01,DE,125.03266666666667,Customer Service
2021-07-01,DE,139.31064516129032,Customer Service
2021-08-01,DE,151.92935483870968,Customer Service
2021-09-01,DE,152.12266666666667,Customer Service
2021-10-01,DE,159.98193548387096,Customer Service
2021-11-01,DE,167.83233333333334,Customer Service
2021-12-01,DE,168.17387096774195,Customer Service
2022-01-01,DE,168.54387096774192,Customer Service
2022-02-01,DE,177.8975,Customer Service
2022-03-01,DE,183.65354838709678,Customer Service
2022-04-01,DE,186.21833333333333,Customer Service
2022-05-01,DE,194.0251612903226,Customer Service
2022-06-01,DE,197.55200000000002,Customer Service
2022-07-01,DE,195.1309677419355,Customer Service
2022-08-01,DE,193.06967741935483,Customer Service
2022-09-01,DE,185.32066666666665,Customer Service
2022-10-01,DE,182.8851612903226,Customer Service
2022-11-01,DE,181.654,Customer Service
2022-12-01,DE,177.80709677419355,Customer Service
2023-01-01,DE,170.51129032258066,Customer Service
2023-02-01,DE,165.8385714285714,Customer Service
2023-03-01,DE,160.23225806451612,Customer Service
2023-04-01,DE,155.68466666666666,Customer Service
2023-05-01,DE,156.20096774193547,Customer Service
2023-06-01,DE,157.33966666666666,Customer Service
2023-07-01,DE,160.1209677419355,Customer Service
2023-08-01,DE,167.14354838709676,Customer Service
2023-09-01,DE,154.86566666666667,Customer Service
2023-10-01,DE,147.1509677419355,Customer Service
2023-11-01,DE,143.092,Customer Service
2023-12-01,DE,142.13483870967744,Customer Service
2024-01-01,DE,137.49483870967742,Customer Service
2024-02-01,DE,138.84172413793104,Customer Service
2024-03-01,DE,138.33741935483872,Customer Service
2024-04-01,DE,132.76533333333333,Customer Service
2024-05-01,DE,126.3683870967742,Customer Service
2024-06-01,DE,124.684,Customer Service
2024-07-01,DE,124.01129032258065,Customer Service
2024-08-01,DE,124.9625806451613,Customer Service
2024-09-01,DE,114.84849999999999,Customer Service
2020-02-01,DE,104.32793103448275,Dental
2020-03-01,DE,103.80677419354839,Dental
2020-04-01,DE,78.032,Dental
2020-05-01,DE,76.28064516129032,Dental
2020-06-01,DE,83.372,Dental
2020-07-01,DE,86.49064516129032,Dental
2020-08-01,DE,93.54483870967742,Dental
2020-09-01,DE,99.08166666666666,Dental
2020-10-01,DE,108.18870967741935,Dental
2020-11-01,DE,110.35766666666667,Dental
2020-12-01,DE,109.37677419354839,Dental
2021-01-01,DE,116.78645161290324,Dental
2021-02-01,DE,117.44857142857143,Dental
2021-03-01,DE,126.08129032258064,Dental
2021-04-01,DE,127.973,Dental
2021-05-01,DE,146.34129032258065,Dental
2021-06-01,DE,150.72933333333333,Dental
2021-07-01,DE,151.71806451612903,Dental
2021-08-01,DE,164.3458064516129,Dental
2021-09-01,DE,177.819,Dental
2021-10-01,DE,193.88709677419354,Dental
2021-11-01,DE,205.01666666666668,Dental
2021-12-01,DE,200.07032258064518,Dental
2022-01-01,DE,202.18,Dental
2022-02-01,DE,213.60464285714286,Dental
2022-03-01,DE,219.56870967741935,Dental
2022-04-01,DE,224.50799999999998,Dental
2022-05-01,DE,232.4758064516129,Dental
2022-06-01,DE,233.10833333333332,Dental
2022-07-01,DE,212.20483870967743,Dental
2022-08-01,DE,210.19129032258064,Dental
2022-09-01,DE,208.78233333333336,Dental
2022-10-01,DE,223.18032258064517,Dental
2022-11-01,DE,232.9813333333333,Dental
2022-12-01,DE,247.3551612903226,Dental
2023-01-01,DE,256.5648387096774,Dental
2023-02-01,DE,244.90357142857144,Dental
2023-03-01,DE,242.51548387096776,Dental
2023-04-01,DE,237.27700000000002,Dental
2023-05-01,DE,245.71774193548387,Dental
2023-06-01,DE,238.47466666666665,Dental
2023-07-01,DE,221.80290322580646,Dental
2023-08-01,DE,237.0041935483871,Dental
2023-09-01,DE,237.52266666666668,Dental
2023-10-01,DE,246.78387096774193,Dental
2023-11-01,DE,247.83566666666667,Dental
2023-12-01,DE,245.72290322580645,Dental
2024-01-01,DE,253.87129032258065,Dental
2024-02-01,DE,253.47827586206895,Dental
2024-03-01,DE,243.29903225806453,Dental
2024-04-01,DE,233.69500000000002,Dental
2024-05-01,DE,240.26612903225808,Dental
2024-06-01,DE,225.02666666666667,Dental
2024-07-01,DE,201.79290322580644,Dental
2024-08-01,DE,206.29225806451615,Dental
2024-09-01,DE,207.24349999999998,Dental
2020-02-01,DE,101.01724137931035,Education & Instruction
2020-03-01,DE,100.57870967741935,Education & Instruction
2020-04-01,DE,106.21533333333333,Education & Instruction
2020-05-01,DE,103.84677419354838,Education & Instruction
2020-06-01,DE,102.74133333333333,Education & Instruction
2020-07-01,DE,92.14967741935483,Education & Instruction
2020-08-01,DE,102.49967741935482,Education & Instruction
2020-09-01,DE,102.37666666666668,Education & Instruction
2020-10-01,DE,106.31032258064516,Education & Instruction
2020-11-01,DE,105.70266666666666,Education & Instruction
2020-12-01,DE,106.58838709677418,Education & Instruction
2021-01-01,DE,107.45322580645161,Education & Instruction
2021-02-01,DE,108.74571428571429,Education & Instruction
2021-03-01,DE,109.92225806451613,Education & Instruction
2021-04-01,DE,111.19733333333333,Education & Instruction
2021-05-01,DE,113.58129032258064,Education & Instruction
2021-06-01,DE,117.89166666666667,Education & Instruction
2021-07-01,DE,120.06129032258065,Education & Instruction
2021-08-01,DE,132.02290322580646,Education & Instruction
2021-09-01,DE,128.13299999999998,Education & Instruction
2021-10-01,DE,135.91612903225806,Education & Instruction
2021-11-01,DE,144.38166666666666,Education & Instruction
2021-12-01,DE,140.88677419354838,Education & Instruction
2022-01-01,DE,144.81290322580645,Education & Instruction
2022-02-01,DE,149.9710714285714,Education & Instruction
2022-03-01,DE,152.57,Education & Instruction
2022-04-01,DE,159.51133333333334,Education & Instruction
2022-05-01,DE,165.37129032258065,Education & Instruction
2022-06-01,DE,162.143,Education & Instruction
2022-07-01,DE,164.48580645161292,Education & Instruction
2022-08-01,DE,183.7635483870968,Education & Instruction
2022-09-01,DE,175.38033333333334,Education & Instruction
2022-10-01,DE,178.18612903225807,Education & Instruction
2022-11-01,DE,190.77933333333334,Education & Instruction
2022-12-01,DE,193.9883870967742,Education & Instruction
2023-01-01,DE,200.65032258064517,Education & Instruction
2023-02-01,DE,192.7835714285714,Education & Instruction
2023-03-01,DE,187.3716129032258,Education & Instruction
2023-04-01,DE,198.58966666666666,Education & Instruction
2023-05-01,DE,205.02322580645162,Education & Instruction
2023-06-01,DE,200.84133333333332,Education & Instruction
2023-07-01,DE,190.2,Education & Instruction
2023-08-01,DE,198.88,Education & Instruction
2023-09-01,DE,183.29833333333332,Education & Instruction
2023-10-01,DE,174.3783870967742,Education & Instruction
2023-11-01,DE,166.97299999999998,Education & Instruction
2023-12-01,DE,164.17806451612904,Education & Instruction
2024-01-01,DE,167.4535483870968,Education & Instruction
2024-02-01,DE,164.16620689655173,Education & Instruction
2024-03-01,DE,166.28096774193548,Education & Instruction
2024-04-01,DE,177.34833333333333,Education & Instruction
2024-05-01,DE,176.88483870967744,Education & Instruction
2024-06-01,DE,170.78166666666667,Education & Instruction
2024-07-01,DE,154.65548387096774,Education & Instruction
2024-08-01,DE,158.95774193548385,Education & Instruction
2024-09-01,DE,149.1105,Education & Instruction
2020-02-01,DE,101.53827586206897,Electrical Engineering
2020-03-01,DE,96.07225806451613,Electrical Engineering
2020-04-01,DE,81.18666666666667,Electrical Engineering
2020-05-01,DE,79.46193548387097,Electrical Engineering
2020-06-01,DE,85.13366666666666,Electrical Engineering
2020-07-01,DE,87.61,Electrical Engineering
2020-08-01,DE,87.67290322580645,Electrical Engineering
2020-09-01,DE,86.99266666666668,Electrical Engineering
2020-10-01,DE,89.46870967741935,Electrical Engineering
2020-11-01,DE,94.12433333333334,Electrical Engineering
2020-12-01,DE,96.27516129032259,Electrical Engineering
2021-01-01,DE,102.30451612903227,Electrical Engineering
2021-02-01,DE,101.9675,Electrical Engineering
2021-03-01,DE,104.30516129032259,Electrical Engineering
2021-04-01,DE,106.173,Electrical Engineering
2021-05-01,DE,112.62516129032258,Electrical Engineering
2021-06-01,DE,115.29400000000001,Electrical Engineering
2021-07-01,DE,120.87354838709678,Electrical Engineering
2021-08-01,DE,133.39935483870968,Electrical Engineering
2021-09-01,DE,137.07633333333334,Electrical Engineering
2021-10-01,DE,143.9467741935484,Electrical Engineering
2021-11-01,DE,150.71033333333335,Electrical Engineering
2021-12-01,DE,150.81483870967742,Electrical Engineering
2022-01-01,DE,154.67548387096775,Electrical Engineering
2022-02-01,DE,156.44857142857146,Electrical Engineering
2022-03-01,DE,164.92419354838708,Electrical Engineering
2022-04-01,DE,168.54733333333334,Electrical Engineering
2022-05-01,DE,168.53096774193548,Electrical Engineering
2022-06-01,DE,167.82166666666666,Electrical Engineering
2022-07-01,DE,171.56548387096774,Electrical Engineering
2022-08-01,DE,174.42612903225807,Electrical Engineering
2022-09-01,DE,175.53166666666667,Electrical Engineering
2022-10-01,DE,180.3483870967742,Electrical Engineering
2022-11-01,DE,186.817,Electrical Engineering
2022-12-01,DE,183.59774193548387,Electrical Engineering
2023-01-01,DE,186.99903225806452,Electrical Engineering
2023-02-01,DE,186.2407142857143,Electrical Engineering
2023-03-01,DE,185.20741935483872,Electrical Engineering
2023-04-01,DE,183.26233333333332,Electrical Engineering
2023-05-01,DE,182.83935483870965,Electrical Engineering
2023-06-01,DE,184.80533333333332,Electrical Engineering
2023-07-01,DE,186.29935483870966,Electrical Engineering
2023-08-01,DE,188.55580645161288,Electrical Engineering
2023-09-01,DE,178.249,Electrical Engineering
2023-10-01,DE,177.88032258064516,Electrical Engineering
2023-11-01,DE,172.24166666666667,Electrical Engineering
2023-12-01,DE,165.91032258064516,Electrical Engineering
2024-01-01,DE,167.6616129032258,Electrical Engineering
2024-02-01,DE,161.43793103448274,Electrical Engineering
2024-03-01,DE,155.96516129032258,Electrical Engineering
2024-04-01,DE,150.23533333333336,Electrical Engineering
2024-05-01,DE,150.7758064516129,Electrical Engineering
2024-06-01,DE,148.71466666666666,Electrical Engineering
2024-07-01,DE,148.32,Electrical Engineering
2024-08-01,DE,145.08322580645162,Electrical Engineering
2024-09-01,DE,147.823,Electrical Engineering
2020-02-01,DE,99.3258620689655,Food Preparation & Service
2020-03-01,DE,93.77064516129032,Food Preparation & Service
2020-04-01,DE,72.57866666666668,Food Preparation & Service
2020-05-01,DE,65.29225806451613,Food Preparation & Service
2020-06-01,DE,68.72,Food Preparation & Service
2020-07-01,DE,72.60451612903225,Food Preparation & Service
2020-08-01,DE,74.88870967741936,Food Preparation & Service
2020-09-01,DE,78.75266666666667,Food Preparation & Service
2020-10-01,DE,82.84483870967742,Food Preparation & Service
2020-11-01,DE,79.97666666666667,Food Preparation & Service
2020-12-01,DE,78.5,Food Preparation & Service
2021-01-01,DE,80.35741935483871,Food Preparation & Service
2021-02-01,DE,78.53214285714286,Food Preparation & Service
2021-03-01,DE,83.61516129032259,Food Preparation & Service
2021-04-01,DE,84.14366666666666,Food Preparation & Service
2021-05-01,DE,80.02709677419355,Food Preparation & Service
2021-06-01,DE,102.45233333333334,Food Preparation & Service
2021-07-01,DE,116.1,Food Preparation & Service
2021-08-01,DE,136.8525806451613,Food Preparation & Service
2021-09-01,DE,164.71666666666667,Food Preparation & Service
2021-10-01,DE,177.39000000000001,Food Preparation & Service
2021-11-01,DE,184.54433333333333,Food Preparation & Service
2021-12-01,DE,177.66032258064516,Food Preparation & Service
2022-01-01,DE,174.43709677419355,Food Preparation & Service
2022-02-01,DE,176.00035714285715,Food Preparation & Service
2022-03-01,DE,184.74516129032259,Food Preparation & Service
2022-04-01,DE,190.67633333333333,Food Preparation & Service
2022-05-01,DE,192.46709677419352,Food Preparation & Service
2022-06-01,DE,202.468,Food Preparation & Service
2022-07-01,DE,201.71709677419352,Food Preparation & Service
2022-08-01,DE,188.92032258064515,Food Preparation & Service
2022-09-01,DE,189.56766666666667,Food Preparation & Service
2022-10-01,DE,198.92225806451614,Food Preparation & Service
2022-11-01,DE,210.303,Food Preparation & Service
2022-12-01,DE,208.35129032258067,Food Preparation & Service
2023-01-01,DE,210.68806451612903,Food Preparation & Service
2023-02-01,DE,202.23,Food Preparation & Service
2023-03-01,DE,199.02096774193546,Food Preparation & Service
2023-04-01,DE,198.36233333333334,Food Preparation & Service
2023-05-01,DE,161.72225806451613,Food Preparation & Service
2023-06-01,DE,165.19033333333334,Food Preparation & Service
2023-07-01,DE,166.2893548387097,Food Preparation & Service
2023-08-01,DE,163.00451612903228,Food Preparation & Service
2023-09-01,DE,162.92666666666668,Food Preparation & Service
2023-10-01,DE,161.53774193548387,Food Preparation & Service
2023-11-01,DE,169.31366666666665,Food Preparation & Service
2023-12-01,DE,172.6025806451613,Food Preparation & Service
2024-01-01,DE,172.55161290322582,Food Preparation & Service
2024-02-01,DE,166.43413793103448,Food Preparation & Service
2024-03-01,DE,161.80548387096775,Food Preparation & Service
2024-04-01,DE,158.391,Food Preparation & Service
2024-05-01,DE,151.29483870967744,Food Preparation & Service
2024-06-01,DE,153.36966666666666,Food Preparation & Service
2024-07-01,DE,149.18451612903226,Food Preparation & Service
2024-08-01,DE,144.92225806451614,Food Preparation & Service
2024-09-01,DE,144.6775,Food Preparation & Service
2020-02-01,DE,100.01172413793104,Hospitality & Tourism
2020-03-01,DE,90.55451612903227,Hospitality & Tourism
2020-04-01,DE,59.87,Hospitality & Tourism
2020-05-01,DE,55.11064516129032,Hospitality & Tourism
2020-06-01,DE,57.258,Hospitality & Tourism
2020-07-01,DE,61.35645161290322,Hospitality & Tourism
2020-08-01,DE,65.40967741935484,Hospitality & Tourism
2020-09-01,DE,65.97066666666666,Hospitality & Tourism
2020-10-01,DE,67.45161290322581,Hospitality & Tourism
2020-11-01,DE,60.25333333333333,Hospitality & Tourism
2020-12-01,DE,57.71354838709677,Hospitality & Tourism
2021-01-01,DE,58.46935483870968,Hospitality & Tourism
2021-02-01,DE,56.675357142857145,Hospitality & Tourism
2021-03-01,DE,61.66516129032258,Hospitality & Tourism
2021-04-01,DE,62.74566666666667,Hospitality & Tourism
2021-05-01,DE,68.20516129032258,Hospitality & Tourism
2021-06-01,DE,91.70966666666666,Hospitality & Tourism
2021-07-01,DE,108.77387096774194,Hospitality & Tourism
2021-08-01,DE,118.46516129032258,Hospitality & Tourism
2021-09-01,DE,124.82333333333332,Hospitality & Tourism
2021-10-01,DE,131.05,Hospitality & Tourism
2021-11-01,DE,132.98999999999998,Hospitality & Tourism
2021-12-01,DE,125.49806451612903,Hospitality & Tourism
2022-01-01,DE,122.51193548387097,Hospitality & Tourism
2022-02-01,DE,127.61357142857142,Hospitality & Tourism
2022-03-01,DE,139.76225806451615,Hospitality & Tourism
2022-04-01,DE,145.59133333333332,Hospitality & Tourism
2022-05-01,DE,151.67483870967743,Hospitality & Tourism
2022-06-01,DE,159.067,Hospitality & Tourism
2022-07-01,DE,163.40483870967742,Hospitality & Tourism
2022-08-01,DE,159.95548387096773,Hospitality & Tourism
2022-09-01,DE,157.73466666666667,Hospitality & Tourism
2022-10-01,DE,154.75935483870967,Hospitality & Tourism
2022-11-01,DE,157.65133333333333,Hospitality & Tourism
2022-12-01,DE,158.76903225806453,Hospitality & Tourism
2023-01-01,DE,157.92387096774195,Hospitality & Tourism
2023-02-01,DE,152.095,Hospitality & Tourism
2023-03-01,DE,150.43193548387097,Hospitality & Tourism
2023-04-01,DE,151.79333333333335,Hospitality & Tourism
2023-05-01,DE,150.32032258064518,Hospitality & Tourism
2023-06-01,DE,153.00966666666667,Hospitality & Tourism
2023-07-01,DE,156.6867741935484,Hospitality & Tourism
2023-08-01,DE,152.59290322580645,Hospitality & Tourism
2023-09-01,DE,147.08433333333332,Hospitality & Tourism
2023-10-01,DE,145.6541935483871,Hospitality & Tourism
2023-11-01,DE,144.015,Hospitality & Tourism
2023-12-01,DE,142.84677419354838,Hospitality & Tourism
2024-01-01,DE,140.96903225806452,Hospitality & Tourism
2024-02-01,DE,138.11827586206897,Hospitality & Tourism
2024-03-01,DE,133.81870967741935,Hospitality & Tourism
2024-04-01,DE,128.98866666666666,Hospitality & Tourism
2024-05-01,DE,125.70548387096774,Hospitality & Tourism
2024-06-01,DE,124.39033333333333,Hospitality & Tourism
2024-07-01,DE,124.2509677419355,Hospitality & Tourism
2024-08-01,DE,123.20322580645161,Hospitality & Tourism
2024-09-01,DE,121.45750000000001,Hospitality & Tourism
2020-02-01,DE,103.12827586206897,Human Resources
2020-03-01,DE,98.10161290322581,Human Resources
2020-04-01,DE,71.493,Human Resources
2020-05-01,DE,61.14290322580646,Human Resources
2020-06-01,DE,59.12166666666667,Human Resources
2020-07-01,DE,61.266129032258064,Human Resources
2020-08-01,DE,63.53709677419355,Human Resources
2020-09-01,DE,66.10366666666667,Human Resources
2020-10-01,DE,73.2741935483871,Human Resources
2020-11-01,DE,74.45733333333334,Human Resources
2020-12-01,DE,75.89645161290322,Human Resources
2021-01-01,DE,81.49838709677418,Human Resources
2021-02-01,DE,86.67178571428572,Human Resources
2021-03-01,DE,94.80580645161291,Human Resources
2021-04-01,DE,105.473,Human Resources
2021-05-01,DE,114.38548387096773,Human Resources
2021-06-01,DE,129.27833333333334,Human Resources
2021-07-01,DE,144.4632258064516,Human Resources
2021-08-01,DE,158.40129032258062,Human Resources
2021-09-01,DE,172.70499999999998,Human Resources
2021-10-01,DE,188.8641935483871,Human Resources
2021-11-01,DE,197.5256666666667,Human Resources
2021-12-01,DE,201.0990322580645,Human Resources
2022-01-01,DE,214.75483870967741,Human Resources
2022-02-01,DE,227.18357142857144,Human Resources
2022-03-01,DE,231.67709677419353,Human Resources
2022-04-01,DE,240.47266666666667,Human Resources
2022-05-01,DE,244.48516129032257,Human Resources
2022-06-01,DE,241.17300000000003,Human Resources
2022-07-01,DE,245.86806451612904,Human Resources
2022-08-01,DE,241.1377419354839,Human Resources
2022-09-01,DE,237.351,Human Resources
2022-10-01,DE,229.13064516129032,Human Resources
2022-11-01,DE,217.20033333333333,Human Resources
2022-12-01,DE,205.18548387096774,Human Resources
2023-01-01,DE,206.0958064516129,Human Resources
2023-02-01,DE,204.15464285714285,Human Resources
2023-03-01,DE,194.78354838709677,Human Resources
2023-04-01,DE,192.97633333333334,Human Resources
2023-05-01,DE,185.81903225806454,Human Resources
2023-06-01,DE,186.64933333333332,Human Resources
2023-07-01,DE,193.5,Human Resources
2023-08-01,DE,192.41612903225806,Human Resources
2023-09-01,DE,186.06933333333333,Human Resources
2023-10-01,DE,177.78548387096777,Human Resources
2023-11-01,DE,164.168,Human Resources
2023-12-01,DE,153.01838709677418,Human Resources
2024-01-01,DE,153.50806451612902,Human Resources
2024-02-01,DE,145.65793103448274,Human Resources
2024-03-01,DE,140.96806451612903,Human Resources
2024-04-01,DE,138.528,Human Resources
2024-05-01,DE,132.76806451612904,Human Resources
2024-06-01,DE,125.86266666666667,Human Resources
2024-07-01,DE,124.81354838709677,Human Resources
2024-08-01,DE,122.38064516129033,Human Resources
2024-09-01,DE,120.352,Human Resources
2020-02-01,DE,99.77689655172415,IT Operations & Helpdesk
2020-03-01,DE,97.45290322580645,IT Operations & Helpdesk
2020-04-01,DE,83.039,IT Operations & Helpdesk
2020-05-01,DE,81.74806451612903,IT Operations & Helpdesk
2020-06-01,DE,82.865,IT Operations & Helpdesk
2020-07-01,DE,84.56838709677419,IT Operations & Helpdesk
2020-08-01,DE,87.94935483870967,IT Operations & Helpdesk
2020-09-01,DE,86.158,IT Operations & Helpdesk
2020-10-01,DE,88.38548387096773,IT Operations & Helpdesk
2020-11-01,DE,92.52833333333334,IT Operations & Helpdesk
2020-12-01,DE,96.28483870967742,IT Operations & Helpdesk
2021-01-01,DE,100.23806451612903,IT Operations & Helpdesk
2021-02-01,DE,100.0175,IT Operations & Helpdesk
2021-03-01,DE,102.76193548387097,IT Operations & Helpdesk
2021-04-01,DE,104.94533333333334,IT Operations & Helpdesk
2021-05-01,DE,112.20645161290322,IT Operations & Helpdesk
2021-06-01,DE,118.33266666666667,IT Operations & Helpdesk
2021-07-01,DE,124.93645161290323,IT Operations & Helpdesk
2021-08-01,DE,134.6732258064516,IT Operations & Helpdesk
2021-09-01,DE,137.12666666666667,IT Operations & Helpdesk
2021-10-01,DE,142.18129032258065,IT Operations & Helpdesk
2021-11-01,DE,151.05033333333333,IT Operations & Helpdesk
2021-12-01,DE,157.9474193548387,IT Operations & Helpdesk
2022-01-01,DE,161.81387096774193,IT Operations & Helpdesk
2022-02-01,DE,159.3025,IT Operations & Helpdesk
2022-03-01,DE,162.20419354838708,IT Operations & Helpdesk
2022-04-01,DE,163.88933333333335,IT Operations & Helpdesk
2022-05-01,DE,170.47935483870967,IT Operations & Helpdesk
2022-06-01,DE,171.39933333333332,IT Operations & Helpdesk
2022-07-01,DE,171.87032258064514,IT Operations & Helpdesk
2022-08-01,DE,175.0483870967742,IT Operations & Helpdesk
2022-09-01,DE,168.91,IT Operations & Helpdesk
2022-10-01,DE,166.94709677419354,IT Operations & Helpdesk
2022-11-01,DE,174.52233333333334,IT Operations & Helpdesk
2022-12-01,DE,172.20064516129034,IT Operations & Helpdesk
2023-01-01,DE,168.10387096774195,IT Operations & Helpdesk
2023-02-01,DE,166.79642857142858,IT Operations & Helpdesk
2023-03-01,DE,163.50322580645164,IT Operations & Helpdesk
2023-04-01,DE,157.0546666666667,IT Operations & Helpdesk
2023-05-01,DE,153.14645161290323,IT Operations & Helpdesk
2023-06-01,DE,151.72966666666667,IT Operations & Helpdesk
2023-07-01,DE,151.12709677419355,IT Operations & Helpdesk
2023-08-01,DE,151.29225806451615,IT Operations & Helpdesk
2023-09-01,DE,141.843,IT Operations & Helpdesk
2023-10-01,DE,141.14870967741933,IT Operations & Helpdesk
2023-11-01,DE,143.22666666666666,IT Operations & Helpdesk
2023-12-01,DE,142.95290322580644,IT Operations & Helpdesk
2024-01-01,DE,144.63967741935483,IT Operations & Helpdesk
2024-02-01,DE,135.1755172413793,IT Operations & Helpdesk
2024-03-01,DE,127.75354838709679,IT Operations & Helpdesk
2024-04-01,DE,121.87766666666667,IT Operations & Helpdesk
2024-05-01,DE,122.70806451612903,IT Operations & Helpdesk
2024-06-01,DE,120.267,IT Operations & Helpdesk
2024-07-01,DE,117.09903225806453,IT Operations & Helpdesk
2024-08-01,DE,116.2041935483871,IT Operations & Helpdesk
2024-09-01,DE,110.2275,IT Operations & Helpdesk
2020-02-01,DE,100.5303448275862,Industrial Engineering
2020-03-01,DE,94.89645161290322,Industrial Engineering
2020-04-01,DE,75.568,Industrial Engineering
2020-05-01,DE,71.16,Industrial Engineering
2020-06-01,DE,74.53500000000001,Industrial Engineering
2020-07-01,DE,78.88612903225805,Industrial Engineering
2020-08-01,DE,82.21225806451612,Industrial Engineering
2020-09-01,DE,83.63033333333333,Industrial Engineering
2020-10-01,DE,88.81709677419354,Industrial Engineering
2020-11-01,DE,95.562,Industrial Engineering
2020-12-01,DE,102.26612903225806,Industrial Engineering
2021-01-01,DE,101.6783870967742,Industrial Engineering
2021-02-01,DE,103.49857142857142,Industrial Engineering
2021-03-01,DE,108.14806451612904,Industrial Engineering
2021-04-01,DE,108.73466666666667,Industrial Engineering
2021-05-01,DE,118.65645161290323,Industrial Engineering
2021-06-01,DE,126.28366666666666,Industrial Engineering
2021-07-01,DE,133.41032258064516,Industrial Engineering
2021-08-01,DE,145.22903225806454,Industrial Engineering
2021-09-01,DE,150.199,Industrial Engineering
2021-10-01,DE,160.9490322580645,Industrial Engineering
2021-11-01,DE,174.625,Industrial Engineering
2021-12-01,DE,182.79709677419356,Industrial Engineering
2022-01-01,DE,175.8593548387097,Industrial Engineering
2022-02-01,DE,183.46892857142856,Industrial Engineering
2022-03-01,DE,196.5816129032258,Industrial Engineering
2022-04-01,DE,199.89166666666668,Industrial Engineering
2022-05-01,DE,201.48387096774192,Industrial Engineering
2022-06-01,DE,201.4453333333333,Industrial Engineering
2022-07-01,DE,199.03516129032258,Industrial Engineering
2022-08-01,DE,199.15645161290323,Industrial Engineering
2022-09-01,DE,204.315,Industrial Engineering
2022-10-01,DE,212.4883870967742,Industrial Engineering
2022-11-01,DE,224.38133333333332,Industrial Engineering
2022-12-01,DE,231.1183870967742,Industrial Engineering
2023-01-01,DE,215.28,Industrial Engineering
2023-02-01,DE,211.87107142857144,Industrial Engineering
2023-03-01,DE,209.77451612903226,Industrial Engineering
2023-04-01,DE,202.693,Industrial Engineering
2023-05-01,DE,195.45774193548385,Industrial Engineering
2023-06-01,DE,194.58599999999998,Industrial Engineering
2023-07-01,DE,191.69,Industrial Engineering
2023-08-01,DE,190.6335483870968,Industrial Engineering
2023-09-01,DE,183.39733333333334,Industrial Engineering
2023-10-01,DE,179.03193548387097,Industrial Engineering
2023-11-01,DE,178.06233333333333,Industrial Engineering
2023-12-01,DE,177.34774193548387,Industrial Engineering
2024-01-01,DE,166.11387096774192,Industrial Engineering
2024-02-01,DE,159.33275862068965,Industrial Engineering
2024-03-01,DE,154.92548387096775,Industrial Engineering
2024-04-01,DE,145.22466666666665,Industrial Engineering
2024-05-01,DE,145.6164516129032,Industrial Engineering
2024-06-01,DE,147.56766666666667,Industrial Engineering
2024-07-01,DE,145.20709677419356,Industrial Engineering
2024-08-01,DE,142.44838709677418,Industrial Engineering
2024-09-01,DE,139.7935,Industrial Engineering
2020-02-01,DE,99.81206896551724,Information Design & Documentation
2020-03-01,DE,96.68548387096774,Information Design & Documentation
2020-04-01,DE,80.00766666666667,Information Design & Documentation
2020-05-01,DE,73.87032258064517,Information Design & Documentation
2020-06-01,DE,74.482,Information Design & Documentation
2020-07-01,DE,76.31161290322581,Information Design & Documentation
2020-08-01,DE,77.45161290322581,Information Design & Documentation
2020-09-01,DE,76.80366666666667,Information Design & Documentation
2020-10-01,DE,79.67193548387097,Information Design & Documentation
2020-11-01,DE,85.548,Information Design & Documentation
2020-12-01,DE,88.34387096774194,Information Design & Documentation
2021-01-01,DE,94.68838709677419,Information Design & Documentation
2021-02-01,DE,98.36749999999999,Information Design & Documentation
2021-03-01,DE,104.19645161290323,Information Design & Documentation
2021-04-01,DE,106.81333333333333,Information Design & Documentation
2021-05-01,DE,111.29741935483871,Information Design & Documentation
2021-06-01,DE,116.764,Information Design & Documentation
2021-07-01,DE,124.35612903225807,Information Design & Documentation
2021-08-01,DE,136.13709677419354,Information Design & Documentation
2021-09-01,DE,139.603,Information Design & Documentation
2021-10-01,DE,145.6058064516129,Information Design & Documentation
